,id,name,season,score,year,link,image,genre,producers,members,start_date,end_date,studios,source,themes,duration,rank,popularity,favorites,demographics
138,48849,Sonny Boy,summer,7.79,2021,https://myanimelist.net/anime/48849/Sonny_Boy,https://cdn.myanimelist.net/images/anime/1509/117149.jpg,"Award Winning, Mystery","Shochiku, Marui Group, BS Asahi",303742,2021-07-16T00:00:00+00:00,2021-10-01T00:00:00+00:00,Madhouse,Original,"Isekai, Super Power",24 min per ep,974,773,6451,
139,40935,Beastars 2nd Season,winter,7.79,2021,https://myanimelist.net/anime/40935/Beastars_2nd_Season,https://cdn.myanimelist.net/images/anime/1097/109646.jpg,Drama,"Movic, Fuji TV, Bandai, BS Fuji, TOHO animation, Q-Tec, Akita Shoten, Hakuhodo DY Media Partners, Bandai Spirits, Toho Music",434916,2021-01-07T00:00:00+00:00,2021-03-25T00:00:00+00:00,Orange,Manga,"Anthropomorphic, Psychological, School",22 min per ep,991,511,2179,Shounen
140,40935,Beastars 2nd Season,winter,7.79,2021,https://myanimelist.net/anime/40935/Beastars_2nd_Season,https://cdn.myanimelist.net/images/anime/1097/109646.jpg,Drama,"Movic, Fuji TV, Bandai, BS Fuji, TOHO animation, Q-Tec, Akita Shoten, Hakuhodo DY Media Partners, Bandai Spirits, Toho Music",434916,2021-01-07T00:00:00+00:00,2021-03-25T00:00:00+00:00,Orange,Manga,"Anthropomorphic, Psychological, School",22 min per ep,991,511,2179,Shounen
141,49738,Heike Monogatari,winter,7.78,2022,https://myanimelist.net/anime/49738/Heike_Monogatari,https://cdn.myanimelist.net/images/anime/1282/119979.jpg,Drama,"Dentsu, Pony Canyon, Fuji TV, Asmik Ace, BS Fuji, bilibili",78683,2022-01-13T00:00:00+00:00,2022-03-24T00:00:00+00:00,Science SARU,Book,"Historical, Samurai",23 min per ep,1010,2375,659,
142,42670,Princess Connect! Re:Dive Season 2,winter,7.78,2022,https://myanimelist.net/anime/42670/Princess_Connect_Re_Dive_Season_2,https://cdn.myanimelist.net/images/anime/1906/117145.jpg,"Adventure, Comedy, Fantasy, Gourmet","WOWOW, Nippon Columbia, Tokyo MX, BS11, Cygames",124461,2022-01-11T00:00:00+00:00,2022-03-29T00:00:00+00:00,CygamesPictures,Game,,23 min per ep,1001,1744,818,
143,53716,Hirogaru Sky! Precure,winter,7.77,2023,https://myanimelist.net/anime/53716/Hirogaru_Sky_Precure,https://cdn.myanimelist.net/images/anime/1762/135268.jpg,"Action, Fantasy","ABC Animation, ADK Emotions",9092,2023-02-05T00:00:00+00:00,2024-01-28T00:00:00+00:00,Toei Animation,Original,Mahou Shoujo,24 min per ep,1023,6561,141,
144,41461,Date A Live IV,spring,7.77,2022,https://myanimelist.net/anime/41461/Date_A_Live_IV,https://cdn.myanimelist.net/images/anime/1368/121281.jpg,"Action, Romance, Sci-Fi","AT-X, Nippon Columbia, Docomo Anime Store, Kadokawa Media House, Kadokawa",243115,2022-04-08T00:00:00+00:00,2022-06-24T00:00:00+00:00,Geek Toys,Light novel,"Harem, School",23 min per ep,1024,978,3374,
145,49776,Kumichou Musume to Sewagakari,summer,7.76,2022,https://myanimelist.net/anime/49776/Kumichou_Musume_to_Sewagakari,https://cdn.myanimelist.net/images/anime/1454/122063.jpg,Slice of Life,"Pony Canyon, Bushiroad, Tokyo MX, Docomo Anime Store, bilibili, Micro Magazine Publishing, Bushiroad Move, Micro House",213717,2022-07-07T00:00:00+00:00,2022-09-22T00:00:00+00:00,"feel.,Gaina",Web manga,"Childcare, Organized Crime",23 min per ep,1042,1113,1053,
146,52955,Mahoutsukai no Yome Season 2,spring,7.75,2023,https://myanimelist.net/anime/52955/Mahoutsukai_no_Yome_Season_2,https://cdn.myanimelist.net/images/anime/1532/135155.jpg,"Drama, Fantasy, Romance","flying DOG, Sound Team Don Juan, bilibili, Mag Garden, Chiptune, Twin Engine",170113,2023-04-06T00:00:00+00:00,2023-06-22T00:00:00+00:00,Studio Kafka,Manga,"Mythology, School",24 min per ep,1077,1355,1002,Shounen
147,43691,Kageki Shoujo!!,summer,7.74,2021,https://myanimelist.net/anime/43691/Kageki_Shoujo,https://cdn.myanimelist.net/images/anime/1944/114427.jpg,Drama,"Hakusensha, King Records",82584,2021-07-04T00:00:00+00:00,2021-09-26T00:00:00+00:00,PINE JAM,Manga,"Performing Arts, School",24 min per ep,1098,2309,499,Shoujo
148,47164,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,summer,7.73,2022,https://myanimelist.net/anime/47164/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_IV__Shin_Shou_-_Meikyuu-hen,https://cdn.myanimelist.net/images/anime/1318/126474.jpg,"Action, Adventure, Fantasy","Genco, Movic, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Egg Firm, FuRyu, GREE, SB Creative",323180,2022-07-23T00:00:00+00:00,2022-10-01T00:00:00+00:00,J.C.Staff,Light novel,,23 min per ep,1126,727,2066,
149,40906,Dragon Quest: Dai no Daibouken (2020),fall,7.73,2020,https://myanimelist.net/anime/40906/Dragon_Quest__Dai_no_Daibouken_2020,https://cdn.myanimelist.net/images/anime/1499/109126.jpg,"Action, Adventure, Fantasy","TV Tokyo, Square Enix, Shueisha",71614,2020-10-03T00:00:00+00:00,2022-10-22T00:00:00+00:00,Toei Animation,Manga,,24 min per ep,1102,2512,601,Shounen
150,50273,Tomodachi Game,spring,7.72,2022,https://myanimelist.net/anime/50273/Tomodachi_Game,https://cdn.myanimelist.net/images/anime/1247/121345.jpg,Suspense,"Kodansha, Studio Mausu, Nippon Television Network, King Records",379301,2022-04-06T00:00:00+00:00,2022-06-22T00:00:00+00:00,Okuruto Noboru,Manga,"High Stakes Game, Psychological, Strategy Game",22 min per ep,1147,602,3928,Shounen
151,50203,Love Live! Superstar!! 2nd Season,summer,7.71,2022,https://myanimelist.net/anime/50203/Love_Live_Superstar_2nd_Season,https://cdn.myanimelist.net/images/anime/1238/124173.jpg,Slice of Life,"Bushiroad, Kadokawa, Bandai Namco Filmworks, Bandai Namco Music Live",32053,2022-07-17T00:00:00+00:00,2022-10-09T00:00:00+00:00,Sunrise,Other,"Idols (Female), Music, School",23 min per ep,1162,3880,329,
152,43523,Tsuki ga Michibiku Isekai Douchuu,summer,7.71,2021,https://myanimelist.net/anime/43523/Tsuki_ga_Michibiku_Isekai_Douchuu,https://cdn.myanimelist.net/images/anime/1950/116474.jpg,"Action, Adventure, Comedy, Fantasy","Mainichi Broadcasting System, Nippon Television Network, Tokyo MX, Medicos Entertainment, Nichion, A-Sketch, DMM pictures, BS NTV, AQUA ARIS, NetEase, AlphaPolis",413194,2021-07-07T00:00:00+00:00,2021-09-22T00:00:00+00:00,C2C,Light novel,Isekai,23 min per ep,1187,550,3871,
153,51536,The iDOLM@STER Cinderella Girls: U149,spring,7.7,2023,https://myanimelist.net/anime/51536/The_iDOLMSTER_Cinderella_Girls__U149,https://cdn.myanimelist.net/images/anime/1875/133377.jpg,,"Nippon Columbia, Bandai Namco Entertainment, Cygames",14223,2023-04-06T00:00:00+00:00,2023-06-29T00:00:00+00:00,CygamesPictures,Web manga,"Idols (Female), Music",24 min per ep,1192,5465,150,
154,40620,Uramichi Oniisan,summer,7.7,2021,https://myanimelist.net/anime/40620/Uramichi_Oniisan,https://cdn.myanimelist.net/images/anime/1126/115635.jpg,Comedy,"WOWOW, Movic, KlockWorx, King Records, Ichijinsha, Marui Group, Bit grooove promotion",227738,2021-07-06T00:00:00+00:00,2021-09-28T00:00:00+00:00,Studio Blanc.,Web manga,"Adult Cast, Gag Humor, Showbiz, Workplace",23 min per ep,1195,1046,2333,
155,48916,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,spring,7.69,2022,https://myanimelist.net/anime/48916/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai_2nd_Season,https://cdn.myanimelist.net/images/anime/1586/121947.jpg,Slice of Life,"Lantis, Bushiroad, Sunrise Music, Kadokawa, Bandai Namco Filmworks, Bandai Namco Music Live",37675,2022-04-02T00:00:00+00:00,2022-06-25T00:00:00+00:00,Sunrise,Other,"Idols (Female), Music, School",24 min per ep,1216,3590,433,
156,50608,Tokyo Revengers: Seiya Kessen-hen,winter,7.68,2023,https://myanimelist.net/anime/50608/Tokyo_Revengers__Seiya_Kessen-hen,https://cdn.myanimelist.net/images/anime/1773/132313.jpg,"Action, Drama, Supernatural","Mainichi Broadcasting System, Pony Canyon, Kodansha, AT-X, Ultra Super Pictures, Studio Mausu, Sammy",340067,2023-01-08T00:00:00+00:00,2023-04-02T00:00:00+00:00,LIDENFILMS,Manga,"Delinquents, Time Travel",23 min per ep,1251,678,2480,Shounen
157,51678,Oniichan wa Oshimai!,winter,7.68,2023,https://myanimelist.net/anime/51678/Oniichan_wa_Oshimai,https://cdn.myanimelist.net/images/anime/1058/131632.jpg,Comedy,"Pony Canyon, Movic, AT-X, TOHO animation, Tokyo MX, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Ichijinsha, Bit grooove promotion, Pia",140856,2023-01-05T00:00:00+00:00,2023-03-23T00:00:00+00:00,Studio Bind,Manga,"CGDCT, Magical Sex Shift, School",23 min per ep,1238,1586,1960,Shounen
158,48804,Isekai Shokudou 2,fall,7.68,2021,https://myanimelist.net/anime/48804/Isekai_Shokudou_2,https://cdn.myanimelist.net/images/anime/1777/117885.jpg,"Fantasy, Gourmet, Slice of Life","TV Tokyo, Nippon Animation, TV Osaka, AT-X, KlockWorx, flying DOG, DMM pictures, Shufunotomo, Polygon Magic, MAGNET",94000,2021-10-02T00:00:00+00:00,2021-12-18T00:00:00+00:00,OLM,Light novel,"Isekai, Workplace",23 min per ep,1248,2128,426,
159,48553,Akebi-chan no Sailor-fuku,winter,7.68,2022,https://myanimelist.net/anime/48553/Akebi-chan_no_Sailor-fuku,https://cdn.myanimelist.net/images/anime/1820/120520.jpg,Slice of Life,"Aniplex, Shueisha, BS Asahi",180236,2022-01-09T00:00:00+00:00,2022-03-27T00:00:00+00:00,CloverWorks,Web manga,"CGDCT, School",23 min per ep,1233,1300,1153,Seinen
160,53446,Tondemo Skill de Isekai Hourou Meshi,winter,7.67,2023,https://myanimelist.net/anime/53446/Tondemo_Skill_de_Isekai_Hourou_Meshi,https://cdn.myanimelist.net/images/anime/1661/131889.jpg,"Adventure, Comedy, Fantasy, Gourmet",,209373,2023-01-11T00:00:00+00:00,2023-03-29T00:00:00+00:00,MAPPA,Light novel,Isekai,23 min per ep,1255,1136,1620,
161,51916,Dekiru Neko wa Kyou mo Yuuutsu,summer,7.67,2023,https://myanimelist.net/anime/51916/Dekiru_Neko_wa_Kyou_mo_Yuuutsu,https://cdn.myanimelist.net/images/anime/1074/136720.jpg,"Comedy, Supernatural","Frontier Works, Mainichi Broadcasting System, Kodansha, Movic, Hakuhodo DY Music & Pictures, DMM.com",93150,2023-07-08T00:00:00+00:00,2023-09-30T00:00:00+00:00,GoHands,Web manga,"Adult Cast, Anthropomorphic",23 min per ep,1261,2143,595,
162,39681,D4DJ First Mix,fall,7.64,2020,https://myanimelist.net/anime/39681/D4DJ_First_Mix,https://cdn.myanimelist.net/images/anime/1765/109713.jpg,,Bushiroad,40312,2020-10-23T00:00:00+00:00,2021-01-29T00:00:00+00:00,SANZIGEN,Mixed media,"Idols (Female), Music, School",23 min per ep,1341,3459,496,
163,48491,Yama no Susume: Next Summit,fall,7.63,2022,https://myanimelist.net/anime/48491/Yama_no_Susume__Next_Summit,https://cdn.myanimelist.net/images/anime/1942/126897.jpg,"Adventure, Slice of Life","Earth Star Entertainment, Good Smile Company, King Records, Kadokawa, Culture Entertainment",24263,2022-10-05T00:00:00+00:00,2022-12-21T00:00:00+00:00,8bit,Manga,"CGDCT, Iyashikei",24 min per ep,1368,4413,99,
164,54842,Sugar Apple Fairy Tale Part 2,summer,7.63,2023,https://myanimelist.net/anime/54842/Sugar_Apple_Fairy_Tale_Part_2,https://cdn.myanimelist.net/images/anime/1693/138042.jpg,"Adventure, Drama, Fantasy, Romance","AT-X, flying DOG, Crunchyroll, Kadokawa, BS Asahi",52514,2023-07-07T00:00:00+00:00,2023-09-22T00:00:00+00:00,J.C.Staff,Light novel,Visual Arts,22 min per ep,1360,2993,297,Shoujo
165,42625,Heion Sedai no Idaten-tachi,summer,7.63,2021,https://myanimelist.net/anime/42625/Heion_Sedai_no_Idaten-tachi,https://cdn.myanimelist.net/images/anime/1293/115173.jpg,"Action, Adventure, Fantasy","Aniplex, Dentsu, Hakusensha, Fuji TV, GREE Entertainment",185922,2021-07-23T00:00:00+00:00,2021-09-28T00:00:00+00:00,MAPPA,Manga,Mythology,22 min per ep,1362,1262,1581,Seinen
166,50613,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),summer,7.62,2023,https://myanimelist.net/anime/50613/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_2023,https://cdn.myanimelist.net/images/anime/1599/136532.jpg,Action,"Aniplex, Dentsu, Animax, Fuji TV, Shueisha",109404,2023-07-07T00:00:00+00:00,2023-12-15T00:00:00+00:00,LIDENFILMS,Manga,"Historical, Samurai",22 min per ep,1396,1919,686,Shounen
167,52193,Akiba Meido Sensou,fall,7.62,2022,https://myanimelist.net/anime/52193/Akiba_Meido_Sensou,https://cdn.myanimelist.net/images/anime/1217/129604.jpg,"Action, Comedy","Shochiku, Movic, Tokyo MX, Fields, Cygames, Tencent Japan, dugout, Happinet Media Marketing",148603,2022-10-07T00:00:00+00:00,2022-12-23T00:00:00+00:00,P.A. Works,Original,Organized Crime,23 min per ep,1383,1519,1069,
168,53526,Uma Musume: Pretty Derby Season 3,fall,7.62,2023,https://myanimelist.net/anime/53526/Uma_Musume__Pretty_Derby_Season_3,https://cdn.myanimelist.net/images/anime/1475/138948.jpg,Sports,"TOHO animation, Kansai Telecasting, Cygames, Bandai Namco Music Live",17805,2023-10-05T00:00:00+00:00,2023-12-28T00:00:00+00:00,Studio Kai,Game,"Anthropomorphic, Racing",23 min per ep,1411,5024,77,
169,52229,Birdie Wing: Golf Girls' Story Season 2,spring,7.61,2023,https://myanimelist.net/anime/52229/Birdie_Wing__Golf_Girls_Story_Season_2,https://cdn.myanimelist.net/images/anime/1407/135263.jpg,Sports,TV Tokyo,31803,2023-04-08T00:00:00+00:00,2023-06-24T00:00:00+00:00,Bandai Namco Pictures,Original,,23 min per ep,1430,3897,168,
170,47257,Shinigami Bocchan to Kuro Maid,summer,7.6,2021,https://myanimelist.net/anime/47257/Shinigami_Bocchan_to_Kuro_Maid,https://cdn.myanimelist.net/images/anime/1471/115593.jpg,"Comedy, Supernatural","Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment, NBCUniversal Entertainment Japan, BS11, Shogakukan, Yomiuri TV Enterprise, Bandai Spirits",235496,2021-07-04T00:00:00+00:00,2021-09-19T00:00:00+00:00,J.C.Staff,Web manga,Romantic Subtext,24 min per ep,1453,1009,1640,
171,43299,Wonder Egg Priority,winter,7.6,2021,https://myanimelist.net/anime/43299/Wonder_Egg_Priority,https://cdn.myanimelist.net/images/anime/1079/110751.jpg,"Drama, Fantasy","Aniplex, D.N. Dream Partners",744052,2021-01-13T00:00:00+00:00,2021-03-31T00:00:00+00:00,CloverWorks,Original,Psychological,23 min per ep,1458,258,8989,
172,50425,"Fuufu Ijou, Koibito Miman.",fall,7.59,2022,https://myanimelist.net/anime/50425/Fuufu_Ijou_Koibito_Miman,https://cdn.myanimelist.net/images/anime/1713/126442.jpg,Romance,"Lantis, Rakuonsha, AT-X, KlockWorx, Exa International, Sun TV, Kadokawa, Bandai Namco Music Live",293215,2022-10-09T00:00:00+00:00,2022-12-25T00:00:00+00:00,studio MOTHER,Manga,"Love Polygon, School",24 min per ep,1486,818,3272,Seinen
173,41488,Tensura Nikki: Tensei shitara Slime Datta Ken,spring,7.59,2021,https://myanimelist.net/anime/41488/Tensura_Nikki__Tensei_shitara_Slime_Datta_Ken,https://cdn.myanimelist.net/images/anime/1458/117607.jpg,"Comedy, Fantasy","Lantis, Kodansha, BS11, Bandai Namco Arts, Micro Magazine Publishing, Bandai Spirits, Sony Music Solutions, ADK Marketing Solutions",330814,2021-04-06T00:00:00+00:00,2021-06-22T00:00:00+00:00,8bit,Manga,"Isekai, Reincarnation",23 min per ep,1492,699,2050,Shounen
174,52211,Mashle,spring,7.59,2023,https://myanimelist.net/anime/52211/Mashle,https://cdn.myanimelist.net/images/anime/1218/135107.jpg,"Action, Comedy, Fantasy","Aniplex, Asatsu DK, Shueisha, INSPION Edge",470276,2023-04-08T00:00:00+00:00,2023-07-01T00:00:00+00:00,A-1 Pictures,Manga,"Gag Humor, Parody, School",23 min per ep,1486,470,3095,Shounen
175,41433,Akudama Drive,fall,7.59,2020,https://myanimelist.net/anime/41433/Akudama_Drive,https://cdn.myanimelist.net/images/anime/1468/109172.jpg,"Action, Sci-Fi, Suspense","Marvelous Entertainment, Yomiuri Advertising, Delfi Sound, NBCUniversal Entertainment Japan, Amuse, Sammy, Contents Seed, BS NTV, Aeon Entertainment",427080,2020-10-08T00:00:00+00:00,2020-12-24T00:00:00+00:00,Pierrot,Original,"Adult Cast, Gore",24 min per ep,1478,524,3704,
176,50695,MF Ghost,fall,7.59,2023,https://myanimelist.net/anime/50695/MF_Ghost,https://cdn.myanimelist.net/images/anime/1249/132348.jpg,,"Animax, Kodansha, Avex Pictures, Sammy, Crunchyroll, Techno Sound",55917,2023-10-02T00:00:00+00:00,2023-12-18T00:00:00+00:00,Felix Film,Manga,Racing,23 min per ep,1475,2891,564,Seinen
177,50307,Tonikaku Kawaii 2nd Season,spring,7.59,2023,https://myanimelist.net/anime/50307/Tonikaku_Kawaii_2nd_Season,https://cdn.myanimelist.net/images/anime/1996/133361.jpg,"Comedy, Romance","Shogakukan-Shueisha Productions, Warner Bros. Japan, KlockWorx, Shogakukan, Crunchyroll",234730,2023-04-08T00:00:00+00:00,2023-06-24T00:00:00+00:00,Seven Arcs,Manga,,23 min per ep,1494,1014,2479,Shounen
178,42238,Ani ni Tsukeru Kusuri wa Nai! 4,fall,7.59,2020,https://myanimelist.net/anime/42238/Ani_ni_Tsukeru_Kusuri_wa_Nai_4,https://cdn.myanimelist.net/images/anime/1416/129199.jpg,Comedy,"Imagineer, Tencent Penguin Pictures, Planet Cartoon",28971,2020-10-02T00:00:00+00:00,2020-12-18T00:00:00+00:00,Fanworks,Web manga,School,3 min per ep,1479,4068,35,
179,42351,Senpai ga Uzai Kouhai no Hanashi,fall,7.58,2021,https://myanimelist.net/anime/42351/Senpai_ga_Uzai_Kouhai_no_Hanashi,https://cdn.myanimelist.net/images/anime/1055/118890.jpg,Comedy,"Movic, KlockWorx, King Records, Ichijinsha, DMM pictures",325775,2021-10-10T00:00:00+00:00,2021-12-26T00:00:00+00:00,Doga Kobo,Web manga,"Adult Cast, Romantic Subtext, Workplace",23 min per ep,1512,719,1693,
180,53881,Arknights: Touin Kiro,fall,7.58,2023,https://myanimelist.net/anime/53881/Arknights__Touin_Kiro,https://cdn.myanimelist.net/images/anime/1593/138601.jpg,"Action, Fantasy","Hypergryph, Studio Montagne, Yostar, Legendoor",38268,2023-10-07T00:00:00+00:00,2023-11-25T00:00:00+00:00,Yostar Pictures,Game,,23 min per ep,1506,3553,241,
181,49858,Shinigami Bocchan to Kuro Maid 2nd Season,summer,7.58,2023,https://myanimelist.net/anime/49858/Shinigami_Bocchan_to_Kuro_Maid_2nd_Season,https://cdn.myanimelist.net/images/anime/1078/136947.jpg,"Comedy, Supernatural","Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment, NBCUniversal Entertainment Japan, BS11, Shogakukan, Yomiuri TV Enterprise, Bandai Spirits",73915,2023-07-09T00:00:00+00:00,2023-09-24T00:00:00+00:00,J.C.Staff,Web manga,Romantic Subtext,23 min per ep,1526,2465,311,
182,51815,Kubo-san wa Mob wo Yurusanai,winter,7.57,2023,https://myanimelist.net/anime/51815/Kubo-san_wa_Mob_wo_Yurusanai,https://cdn.myanimelist.net/images/anime/1818/132330.jpg,"Comedy, Romance","Pony Canyon, AT-X, Tokyo MX, Glovision, Shueisha, bilibili, Kadokawa",189616,2023-01-10T00:00:00+00:00,2023-06-20T00:00:00+00:00,PINE JAM,Manga,School,24 min per ep,1554,1235,1475,Seinen
183,40392,Runway de Waratte,winter,7.57,2020,https://myanimelist.net/anime/40392/Runway_de_Waratte,https://cdn.myanimelist.net/images/anime/1544/104540.jpg,Drama,"Mainichi Broadcasting System, Kodansha, DMM pictures",127568,2020-01-11T00:00:00+00:00,2020-03-28T00:00:00+00:00,Ezόla,Manga,"School, Showbiz, Visual Arts",24 min per ep,1565,1719,429,Shounen
184,51462,Isekai Nonbiri Nouka,winter,7.57,2023,https://myanimelist.net/anime/51462/Isekai_Nonbiri_Nouka,https://cdn.myanimelist.net/images/anime/1983/132329.jpg,"Fantasy, Slice of Life","MediaNet, Pony Canyon, AT-X, Hakuhodo, Kadokawa, Saber Links",191791,2023-01-06T00:00:00+00:00,2023-03-24T00:00:00+00:00,Zero-G,Light novel,"Isekai, Reincarnation",23 min per ep,1542,1223,1601,
185,53874,Pokemon: Mezase Pokemon Master,winter,7.56,2023,https://myanimelist.net/anime/53874/Pokemon__Mezase_Pokemon_Master,https://cdn.myanimelist.net/images/anime/1246/134209.jpg,"Action, Adventure, Comedy, Fantasy",TV Tokyo,22246,2023-01-13T00:00:00+00:00,2023-03-24T00:00:00+00:00,OLM,Game,,24 min per ep,1603,4571,134,Kids
186,48779,Deaimon,spring,7.56,2022,https://myanimelist.net/anime/48779/Deaimon,https://cdn.myanimelist.net/images/anime/1054/121949.jpg,Slice of Life,"flying DOG, Kadokawa, Midorimatsu",94134,2022-04-06T00:00:00+00:00,2022-06-22T00:00:00+00:00,Encourage Films,Manga,"Childcare, Workplace",24 min per ep,1574,2127,441,Seinen
187,40221,Kami no Tou,spring,7.55,2020,https://myanimelist.net/anime/40221/Kami_no_Tou,https://cdn.myanimelist.net/images/anime/1702/106229.jpg,"Action, Adventure, Drama, Fantasy, Mystery","Sega, Crunchyroll, Rialto Entertainment, Sola Entertainment, Naver Webtoons, IRMA LA DOUCE",910302,2020-04-02T00:00:00+00:00,2020-06-25T00:00:00+00:00,Telecom Animation Film,Web manga,,23 min per ep,1625,180,6389,
188,40571,Majo no Tabitabi,fall,7.55,2020,https://myanimelist.net/anime/40571/Majo_no_Tabitabi,https://cdn.myanimelist.net/images/anime/1802/108501.jpg,"Adventure, Fantasy","Lantis, Movic, AT-X, Kadokawa Media House, Kadokawa, SB Creative",393503,2020-10-02T00:00:00+00:00,2020-12-18T00:00:00+00:00,C2C,Light novel,,24 min per ep,1643,576,3808,
189,42590,Mashiro no Oto,spring,7.54,2021,https://myanimelist.net/anime/42590/Mashiro_no_Oto,https://cdn.myanimelist.net/images/anime/1841/111554.jpg,Drama,DMM Music,148579,2021-04-03T00:00:00+00:00,2021-06-19T00:00:00+00:00,Shin-Ei Animation,Manga,"Music, School",24 min per ep,1686,1521,783,Shounen
190,54301,Overtake!,fall,7.54,2023,https://myanimelist.net/anime/54301/Overtake,https://cdn.myanimelist.net/images/anime/1189/138916.jpg,Drama,"Lantis, AT-X, Good Smile Company, F.M.F, TV Aichi, BS11, Kadokawa, Tencent Games, Bandai Namco Music Live",55268,2023-10-01T00:00:00+00:00,2023-12-17T00:00:00+00:00,TROYCA,Original,Racing,23 min per ep,1689,2907,392,
191,49891,Tensei shitara Ken deshita,fall,7.54,2022,https://myanimelist.net/anime/49891/Tensei_shitara_Ken_deshita,https://cdn.myanimelist.net/images/anime/1191/127909.jpg,"Action, Adventure, Fantasy","Gentosha Comics, Nikkatsu, NBCUniversal Entertainment Japan, JR East Marketing & Communications, Micro Magazine Publishing, BS Asahi, GREE Entertainment, Micro House",260222,2022-10-05T00:00:00+00:00,2022-12-21T00:00:00+00:00,C2C,Light novel,"Isekai, Reincarnation",23 min per ep,1675,910,1625,
192,50590,Koukyuu no Karasu,fall,7.53,2022,https://myanimelist.net/anime/50590/Koukyuu_no_Karasu,https://cdn.myanimelist.net/images/anime/1932/127228.jpg,"Fantasy, Mystery","Aniplex, Movic, Shueisha, Kansai Telecasting, BS11, Tohan Corporation, Marui Group",85685,2022-10-01T00:00:00+00:00,2022-12-24T00:00:00+00:00,Bandai Namco Pictures,Light novel,"Historical, Mythology",23 min per ep,1696,2251,552,Josei
193,38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,winter,7.53,2020,https://myanimelist.net/anime/38790/Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu,https://cdn.myanimelist.net/images/anime/1579/113812.jpg,"Action, Adventure, Comedy, Fantasy","AT-X, MAGES., Docomo Anime Store, Sammy, ABC Animation, Kadokawa Media House, Kadokawa, D-techno",526642,2020-01-08T00:00:00+00:00,2020-03-25T00:00:00+00:00,SILVER LINK.,Light novel,Video Game,23 min per ep,1712,412,3702,
194,50248,Birdie Wing: Golf Girls' Story,spring,7.52,2022,https://myanimelist.net/anime/50248/Birdie_Wing__Golf_Girls_Story,https://cdn.myanimelist.net/images/anime/1343/120488.jpg,Sports,TV Tokyo,62704,2022-04-06T00:00:00+00:00,2022-06-29T00:00:00+00:00,Bandai Namco Pictures,Original,,23 min per ep,1732,2719,414,
195,50221,Shine Post,summer,7.52,2022,https://myanimelist.net/anime/50221/Shine_Post,https://cdn.myanimelist.net/images/anime/1976/123710.jpg,Drama,"Nippon Television Network, Avex Pictures, Docomo Anime Store, Konami Digital Entertainment, Contents Seed, BS NTV, Straight Edge, Culture Entertainment, Stray Cats, ADK Emotions",24430,2022-07-13T00:00:00+00:00,2022-10-19T00:00:00+00:00,Studio Kai,Mixed media,"Idols (Female), Music",22 min per ep,1760,4397,107,
196,41694,Hataraku Saibou Black,winter,7.52,2021,https://myanimelist.net/anime/41694/Hataraku_Saibou_Black,https://cdn.myanimelist.net/images/anime/1837/110799.jpg,"Action, Drama","Aniplex, Kodansha, Studio Mausu, Tokyo MX, NetEase",222834,2021-01-10T00:00:00+00:00,2021-03-19T00:00:00+00:00,LIDENFILMS,Manga,"Anthropomorphic, Educational, Medical",23 min per ep,1741,1069,451,Seinen
197,41120,Fugou Keiji: Balance:Unlimited,spring,7.52,2020,https://myanimelist.net/anime/41120/Fugou_Keiji__Balance_Unlimited,https://cdn.myanimelist.net/images/anime/1066/106556.jpg,Mystery,"Aniplex, Dentsu, Animax, Movic, Fuji TV, Sonilude",426267,2020-04-10T00:00:00+00:00,2020-09-25T00:00:00+00:00,CloverWorks,Novel,"Adult Cast, Detective",23 min per ep,1736,525,2965,
198,53621,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,spring,7.52,2023,https://myanimelist.net/anime/53621/Jijou_wo_Shiranai_Tenkousei_ga_Guigui_Kuru,https://cdn.myanimelist.net/images/anime/1350/133642.jpg,Comedy,"Pierrot, Sony Pictures Entertainment, Square Enix, Animax, Nippon Columbia, BS Fuji, Crunchyroll, Yomiuri TV Enterprise, Jinnan Studio",62712,2023-04-09T00:00:00+00:00,2023-07-02T00:00:00+00:00,Studio Signpost,Manga,"Romantic Subtext, School",23 min per ep,1744,2719,271,Shounen
199,51105,NieR:Automata Ver1.1a,winter,7.51,2023,https://myanimelist.net/anime/51105/NieR_Automata_Ver11a,https://cdn.myanimelist.net/images/anime/1399/128318.jpg,"Action, Fantasy, Sci-Fi","Aniplex, Square Enix",268438,2023-01-08T00:00:00+00:00,2023-07-23T00:00:00+00:00,A-1 Pictures,Game,,23 min per ep,1764,890,2039,
